sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
778,1757094418.881355524,/natnet_ros/lid/pose,-1.900272,0.547266,1.088620,-0.005027,-0.158027,-0.732235,0.662446,image_000778_1757094418.850378.jpg
778,1757094418.881370306,/natnet_ros/banana/pose,-1.974465,1.353009,1.086562,0.020336,-0.006039,0.336722,0.941365,image_000778_1757094418.850378.jpg
778,1757094418.881373167,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000778_1757094418.850378.jpg
778,1757094418.881378889,/natnet_ros/umi_body/pose,-1.955128,1.070631,1.282727,0.986160,0.071867,0.111925,-0.098972,image_000778_1757094418.850378.jpg
778,1757094418.881448030,/natnet_ros/umi_finger/pose,-1.957696,1.003684,1.279502,0.985600,0.068180,0.106675,-0.112088,image_000778_1757094418.850378.jpg
778,1757094418.881456137,/natnet_ros/pan/pose,-2.025598,0.892755,0.929086,-0.002317,-0.003905,0.990262,0.139141,image_000778_1757094418.850378.jpg
778,1757094418.881457567,/natnet_ros/plate/pose,-1.765473,0.893099,0.909358,0.002538,0.007514,-0.708378,0.705789,image_000778_1757094418.850378.jpg
778,1757094418.881375313,/natnet_ros/plate_red/pose,-1.960261,1.348096,1.074687,-0.000269,-0.000262,0.000387,1.000000,image_000778_1757094418.850378.jpg
778,1757094418.881461382,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000778_1757094418.850378.jpg
779,1757094418.980005264,/natnet_ros/lid/pose,-1.900370,0.547153,1.088993,-0.005495,-0.156557,-0.732001,0.663049,image_000779_1757094418.950472.jpg
779,1757094418.980016708,/natnet_ros/banana/pose,-1.974449,1.353044,1.086540,0.021619,-0.004943,0.335500,0.941779,image_000779_1757094418.950472.jpg
779,1757094418.980018377,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000779_1757094418.950472.jpg
779,1757094418.980021000,/natnet_ros/umi_body/pose,-1.960995,1.010872,1.267849,0.990682,0.039398,0.106722,-0.074882,image_000779_1757094418.950472.jpg
779,1757094418.980021954,/natnet_ros/umi_finger/pose,-1.967537,0.944619,1.267732,0.989507,0.040751,0.104955,-0.090555,image_000779_1757094418.950472.jpg
779,1757094418.980022907,/natnet_ros/pan/pose,-2.025671,0.892742,0.929136,-0.002879,-0.003882,0.990272,0.139065,image_000779_1757094418.950472.jpg
779,1757094418.980023861,/natnet_ros/plate/pose,-1.765607,0.893170,0.909411,0.002141,0.007785,-0.708391,0.705774,image_000779_1757094418.950472.jpg
779,1757094418.980020046,/natnet_ros/plate_red/pose,-1.960259,1.348085,1.074701,-0.000271,0.000200,0.000238,1.000000,image_000779_1757094418.950472.jpg
779,1757094418.980025053,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000779_1757094418.950472.jpg
780,1757094419.079923153,/natnet_ros/lid/pose,-1.900492,0.547075,1.089038,-0.006022,-0.157407,-0.732172,0.662654,image_000780_1757094419.050276.jpg
780,1757094419.079936266,/natnet_ros/banana/pose,-1.974589,1.353018,1.086586,0.017824,-0.006131,0.335616,0.941810,image_000780_1757094419.050276.jpg
780,1757094419.079938412,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000780_1757094419.050276.jpg
780,1757094419.079941273,/natnet_ros/umi_body/pose,-1.973489,0.959493,1.235345,0.994975,0.010957,0.077450,-0.062508,image_000780_1757094419.050276.jpg
780,1757094419.079942226,/natnet_ros/umi_finger/pose,-1.983314,0.893988,1.236696,0.993857,0.005524,0.076378,-0.079905,image_000780_1757094419.050276.jpg
780,1757094419.079943180,/natnet_ros/pan/pose,-2.025662,0.892734,0.929075,-0.002315,-0.003799,0.990269,0.139094,image_000780_1757094419.050276.jpg
780,1757094419.079944134,/natnet_ros/plate/pose,-1.765543,0.893049,0.909297,0.002006,0.007507,-0.708526,0.705641,image_000780_1757094419.050276.jpg
780,1757094419.079940081,/natnet_ros/plate_red/pose,-1.960201,1.348113,1.074514,-0.001445,-0.000504,0.000049,0.999999,image_000780_1757094419.050276.jpg
780,1757094419.079945564,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000780_1757094419.050276.jpg
781,1757094419.180445433,/natnet_ros/lid/pose,-1.900400,0.547197,1.088734,-0.005225,-0.157693,-0.732169,0.662596,image_000781_1757094419.150265.jpg
781,1757094419.180465221,/natnet_ros/banana/pose,-1.974715,1.353031,1.086557,0.024913,-0.005415,0.334870,0.941919,image_000781_1757094419.150265.jpg
781,1757094419.180467129,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000781_1757094419.150265.jpg
781,1757094419.180470705,/natnet_ros/umi_body/pose,-1.986067,0.922766,1.195617,0.996226,-0.002146,0.069078,-0.052519,image_000781_1757094419.150265.jpg
781,1757094419.180471897,/natnet_ros/umi_finger/pose,-1.997219,0.858293,1.198675,0.995255,-0.009667,0.068782,-0.068138,image_000781_1757094419.150265.jpg
781,1757094419.180472851,/natnet_ros/pan/pose,-2.025747,0.892728,0.929143,-0.002966,-0.003844,0.990273,0.139052,image_000781_1757094419.150265.jpg
781,1757094419.180474043,/natnet_ros/plate/pose,-1.765664,0.892977,0.909200,0.002526,0.008550,-0.708747,0.705407,image_000781_1757094419.150265.jpg
781,1757094419.180469513,/natnet_ros/plate_red/pose,-1.960348,1.348090,1.074773,-0.000210,0.001316,0.000391,0.999999,image_000781_1757094419.150265.jpg
781,1757094419.180474997,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000781_1757094419.150265.jpg
782,1757094419.280496597,/natnet_ros/lid/pose,-1.900473,0.547121,1.088807,-0.005974,-0.157059,-0.732215,0.662690,image_000782_1757094419.250215.jpg
782,1757094419.280505180,/natnet_ros/banana/pose,-1.974539,1.352900,1.086492,0.025363,-0.006243,0.336737,0.941236,image_000782_1757094419.250215.jpg
782,1757094419.280506372,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000782_1757094419.250215.jpg
782,1757094419.280508757,/natnet_ros/umi_body/pose,-2.001586,0.890917,1.153200,0.997213,-0.024310,0.062729,-0.032243,image_000782_1757094419.250215.jpg
782,1757094419.280509472,/natnet_ros/umi_finger/pose,-2.015229,0.827504,1.158742,0.996092,-0.032281,0.064823,-0.050559,image_000782_1757094419.250215.jpg
782,1757094419.280510187,/natnet_ros/pan/pose,-2.025686,0.892697,0.929044,-0.002118,-0.003755,0.990265,0.139127,image_000782_1757094419.250215.jpg
782,1757094419.280510902,/natnet_ros/plate/pose,-1.765654,0.893036,0.909303,0.001604,0.008278,-0.708856,0.705303,image_000782_1757094419.250215.jpg
782,1757094419.280507803,/natnet_ros/plate_red/pose,-1.960326,1.348038,1.074697,-0.000205,0.000460,0.000520,1.000000,image_000782_1757094419.250215.jpg
782,1757094419.280511856,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000782_1757094419.250215.jpg
783,1757094419.380465269,/natnet_ros/lid/pose,-1.900350,0.547226,1.088579,-0.004378,-0.157884,-0.732148,0.662580,image_000783_1757094419.350379.jpg
783,1757094419.380476236,/natnet_ros/banana/pose,-1.974825,1.352979,1.086568,0.026902,-0.005477,0.335628,0.941595,image_000783_1757094419.350379.jpg
783,1757094419.380477905,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000783_1757094419.350379.jpg
783,1757094419.380481005,/natnet_ros/umi_body/pose,-2.016758,0.866903,1.111601,0.996584,-0.057357,0.054941,-0.022631,image_000783_1757094419.350379.jpg
783,1757094419.380481958,/natnet_ros/umi_finger/pose,-2.034494,0.803392,1.118413,0.995505,-0.061699,0.060976,-0.038019,image_000783_1757094419.350379.jpg
783,1757094419.380482912,/natnet_ros/pan/pose,-2.025722,0.892725,0.929136,-0.003095,-0.003849,0.990279,0.139009,image_000783_1757094419.350379.jpg
783,1757094419.380484104,/natnet_ros/plate/pose,-1.765723,0.893172,0.909428,0.001644,0.007709,-0.708449,0.705718,image_000783_1757094419.350379.jpg
783,1757094419.380479574,/natnet_ros/plate_red/pose,-1.960401,1.348126,1.074830,-0.000327,0.000661,0.000639,1.000000,image_000783_1757094419.350379.jpg
783,1757094419.380485058,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000783_1757094419.350379.jpg
784,1757094419.480576277,/natnet_ros/lid/pose,-1.900256,0.547190,1.088539,-0.004948,-0.157235,-0.732281,0.662584,image_000784_1757094419.450310.jpg
784,1757094419.480606556,/natnet_ros/banana/pose,-1.974593,1.352986,1.086555,0.020984,-0.006111,0.336655,0.941374,image_000784_1757094419.450310.jpg
784,1757094419.480608225,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000784_1757094419.450310.jpg
784,1757094419.480611086,/natnet_ros/umi_body/pose,-2.030354,0.847512,1.073561,0.995962,-0.079092,0.042476,-0.000439,image_000784_1757094419.450310.jpg
784,1757094419.480612040,/natnet_ros/umi_finger/pose,-2.050888,0.785715,1.083318,0.994980,-0.085818,0.048016,-0.018561,image_000784_1757094419.450310.jpg
784,1757094419.480612755,/natnet_ros/pan/pose,-2.025600,0.892704,0.929044,-0.002328,-0.003720,0.990269,0.139098,image_000784_1757094419.450310.jpg
784,1757094419.480613947,/natnet_ros/plate/pose,-1.765632,0.893137,0.909338,0.001910,0.007368,-0.708228,0.705943,image_000784_1757094419.450310.jpg
784,1757094419.480610132,/natnet_ros/plate_red/pose,-1.960312,1.348069,1.074790,-0.000001,-0.000131,0.000824,1.000000,image_000784_1757094419.450310.jpg
784,1757094419.480614662,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000784_1757094419.450310.jpg
785,1757094419.580457687,/natnet_ros/lid/pose,-1.900198,0.547204,1.088696,-0.004580,-0.158598,-0.732145,0.662412,image_000785_1757094419.550351.jpg
785,1757094419.580474854,/natnet_ros/banana/pose,-1.974582,1.352962,1.086618,0.016411,-0.005279,0.336453,0.941542,image_000785_1757094419.550351.jpg
785,1757094419.580476761,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000785_1757094419.550351.jpg
785,1757094419.580480576,/natnet_ros/umi_body/pose,-2.038659,0.837050,1.044656,0.995165,-0.090730,0.034469,0.015079,image_000785_1757094419.550351.jpg
785,1757094419.580481768,/natnet_ros/umi_finger/pose,-2.060502,0.775906,1.056648,0.994663,-0.095858,0.038073,-0.002530,image_000785_1757094419.550351.jpg
785,1757094419.580483198,/natnet_ros/pan/pose,-2.025658,0.892718,0.929153,-0.003157,-0.003794,0.990276,0.139029,image_000785_1757094419.550351.jpg
785,1757094419.580484629,/natnet_ros/plate/pose,-1.765664,0.893121,0.909412,0.002010,0.007423,-0.708313,0.705857,image_000785_1757094419.550351.jpg
785,1757094419.580479145,/natnet_ros/plate_red/pose,-1.960344,1.348134,1.074879,0.000457,0.000707,0.000730,0.999999,image_000785_1757094419.550351.jpg
785,1757094419.580486059,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000785_1757094419.550351.jpg
786,1757094419.680431366,/natnet_ros/lid/pose,-1.900160,0.547194,1.088679,-0.004855,-0.158379,-0.732272,0.662321,image_000786_1757094419.650463.jpg
786,1757094419.690344334,/natnet_ros/banana/pose,-1.974546,1.352977,1.086567,0.018638,-0.005625,0.336582,0.941453,image_000786_1757094419.650463.jpg
786,1757094419.690346241,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000786_1757094419.650463.jpg
786,1757094419.690349817,/natnet_ros/umi_body/pose,-2.041396,0.829702,1.024664,0.994506,-0.095671,0.032394,0.027478,image_000786_1757094419.650463.jpg
786,1757094419.690350771,/natnet_ros/umi_finger/pose,-2.064018,0.769086,1.038483,0.994172,-0.101224,0.036244,0.007854,image_000786_1757094419.650463.jpg
786,1757094419.680446386,/natnet_ros/pan/pose,-2.025560,0.892709,0.929031,-0.002173,-0.003720,0.990268,0.139111,image_000786_1757094419.650463.jpg
786,1757094419.690352917,/natnet_ros/plate/pose,-1.765612,0.893089,0.909374,0.002002,0.007418,-0.708177,0.705993,image_000786_1757094419.650463.jpg
786,1757094419.690348387,/natnet_ros/plate_red/pose,-1.960325,1.348098,1.074840,0.000559,0.000365,0.000871,0.999999,image_000786_1757094419.650463.jpg
786,1757094419.690354109,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000786_1757094419.650463.jpg
787,1757094419.780067682,/natnet_ros/lid/pose,-1.900144,0.547320,1.088686,-0.004115,-0.158083,-0.732410,0.662245,image_000787_1757094419.750317.jpg
787,1757094419.780075788,/natnet_ros/banana/pose,-1.974501,1.352951,1.086574,0.016704,-0.004925,0.336239,0.941616,image_000787_1757094419.750317.jpg
787,1757094419.780077219,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000787_1757094419.750317.jpg
787,1757094419.780079126,/natnet_ros/umi_body/pose,-2.038366,0.824658,1.015206,0.994354,-0.091750,0.036192,0.039134,image_000787_1757094419.750317.jpg
787,1757094419.780079842,/natnet_ros/umi_finger/pose,-2.060530,0.764131,1.030469,0.994262,-0.096721,0.041435,0.019279,image_000787_1757094419.750317.jpg
787,1757094419.780080557,/natnet_ros/pan/pose,-2.025584,0.892757,0.929152,-0.003191,-0.003905,0.990272,0.139054,image_000787_1757094419.750317.jpg
787,1757094419.780081272,/natnet_ros/plate/pose,-1.765522,0.892992,0.909290,0.002935,0.007328,-0.707785,0.706383,image_000787_1757094419.750317.jpg
787,1757094419.780078411,/natnet_ros/plate_red/pose,-1.960264,1.348148,1.074874,0.000464,0.000733,0.000716,0.999999,image_000787_1757094419.750317.jpg
787,1757094419.780081987,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000787_1757094419.750317.jpg
788,1757094419.879998446,/natnet_ros/lid/pose,-1.900083,0.547288,1.088610,-0.004761,-0.157971,-0.732492,0.662177,image_000788_1757094419.850223.jpg
788,1757094419.880009174,/natnet_ros/banana/pose,-1.974445,1.353040,1.086562,0.015519,-0.005647,0.336771,0.941442,image_000788_1757094419.850223.jpg
788,1757094419.880010605,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000788_1757094419.850223.jpg
788,1757094419.880013466,/natnet_ros/umi_body/pose,-2.032978,0.817563,1.004918,0.994219,-0.081077,0.040736,0.057410,image_000788_1757094419.850223.jpg
788,1757094419.880014181,/natnet_ros/umi_finger/pose,-2.053374,0.758920,1.022004,0.994412,-0.086401,0.046805,0.038579,image_000788_1757094419.850223.jpg
788,1757094419.880015373,/natnet_ros/pan/pose,-2.025490,0.892722,0.929043,-0.002179,-0.003710,0.990264,0.139133,image_000788_1757094419.850223.jpg
788,1757094419.880016088,/natnet_ros/plate/pose,-1.765488,0.893040,0.909268,0.002258,0.007969,-0.708124,0.706039,image_000788_1757094419.850223.jpg
788,1757094419.880012274,/natnet_ros/plate_red/pose,-1.960241,1.348065,1.074743,0.000593,0.000046,0.000924,0.999999,image_000788_1757094419.850223.jpg
788,1757094419.880017042,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000788_1757094419.850223.jpg
789,1757094419.980135441,/natnet_ros/lid/pose,-1.900095,0.547295,1.088651,-0.004330,-0.158157,-0.732385,0.662254,image_000789_1757094419.950477.jpg
789,1757094419.980145216,/natnet_ros/banana/pose,-1.974437,1.352966,1.086563,0.015968,-0.005160,0.336360,0.941584,image_000789_1757094419.950477.jpg
789,1757094419.980146170,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000789_1757094419.950477.jpg
789,1757094419.980148315,/natnet_ros/umi_body/pose,-2.034415,0.818674,0.991163,0.995324,-0.079315,0.024580,0.049356,image_000789_1757094419.950477.jpg
789,1757094419.980149031,/natnet_ros/umi_finger/pose,-2.054373,0.759648,1.007842,0.995475,-0.084288,0.031442,0.030602,image_000789_1757094419.950477.jpg
789,1757094419.980149746,/natnet_ros/pan/pose,-2.025532,0.892736,0.929161,-0.003292,-0.003769,0.990275,0.139035,image_000789_1757094419.950477.jpg
789,1757094419.980150461,/natnet_ros/plate/pose,-1.765513,0.893041,0.909317,0.002617,0.007628,-0.708028,0.706139,image_000789_1757094419.950477.jpg
789,1757094419.980147600,/natnet_ros/plate_red/pose,-1.960225,1.348155,1.074865,0.000475,0.000766,0.000732,0.999999,image_000789_1757094419.950477.jpg
789,1757094419.980151176,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000789_1757094419.950477.jpg
790,1757094420.080167055,/natnet_ros/lid/pose,-1.900003,0.547290,1.088613,-0.004532,-0.157864,-0.732424,0.662280,image_000790_1757094420.050336.jpg
790,1757094420.080186129,/natnet_ros/banana/pose,-1.974430,1.353021,1.086561,0.016262,-0.005697,0.336775,0.941427,image_000790_1757094420.050336.jpg
790,1757094420.080188036,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000790_1757094420.050336.jpg
790,1757094420.080191851,/natnet_ros/umi_body/pose,-2.037467,0.820374,0.982252,0.996063,-0.075615,0.018649,0.042334,image_000790_1757094420.050336.jpg
790,1757094420.080193520,/natnet_ros/umi_finger/pose,-2.056213,0.761153,0.998257,0.995731,-0.082506,0.032812,0.025234,image_000790_1757094420.050336.jpg
790,1757094420.080194712,/natnet_ros/pan/pose,-2.025438,0.892717,0.929035,-0.002223,-0.003737,0.990268,0.139106,image_000790_1757094420.050336.jpg
790,1757094420.080195665,/natnet_ros/plate/pose,-1.765489,0.893076,0.909284,0.002399,0.007347,-0.708081,0.706089,image_000790_1757094420.050336.jpg
790,1757094420.080190420,/natnet_ros/plate_red/pose,-1.960187,1.348006,1.074840,0.001162,-0.000000,0.000870,0.999999,image_000790_1757094420.050336.jpg
790,1757094420.080196619,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000790_1757094420.050336.jpg
791,1757094420.180447102,/natnet_ros/lid/pose,-1.900120,0.547279,1.088707,-0.004682,-0.158461,-0.732344,0.662224,image_000791_1757094420.150226.jpg
791,1757094420.180465698,/natnet_ros/banana/pose,-1.974470,1.352978,1.086591,0.016847,-0.005308,0.336460,0.941532,image_000791_1757094420.150226.jpg
791,1757094420.180467606,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000791_1757094420.150226.jpg
791,1757094420.180471420,/natnet_ros/umi_body/pose,-2.038188,0.827238,0.975880,0.997174,-0.067964,0.019338,0.025527,image_000791_1757094420.150226.jpg
791,1757094420.180472612,/natnet_ros/umi_finger/pose,-2.055310,0.770802,0.989030,0.996715,-0.072909,0.034346,0.007952,image_000791_1757094420.150226.jpg
791,1757094420.180473804,/natnet_ros/pan/pose,-2.025566,0.892709,0.929129,-0.003031,-0.003743,0.990277,0.139026,image_000791_1757094420.150226.jpg
791,1757094420.180474758,/natnet_ros/plate/pose,-1.765541,0.893043,0.909323,0.002466,0.007649,-0.708091,0.706075,image_000791_1757094420.150226.jpg
791,1757094420.180470228,/natnet_ros/plate_red/pose,-1.960248,1.348147,1.074857,0.000478,0.000683,0.000735,0.999999,image_000791_1757094420.150226.jpg
791,1757094420.180475712,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000791_1757094420.150226.jpg
792,1757094420.281759977,/natnet_ros/lid/pose,-1.900094,0.547287,1.088682,-0.005025,-0.158397,-0.732419,0.662154,image_000792_1757094420.250349.jpg
792,1757094420.281775951,/natnet_ros/banana/pose,-1.974473,1.353006,1.086584,0.015940,-0.005783,0.336605,0.941493,image_000792_1757094420.250349.jpg
792,1757094420.281777620,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000792_1757094420.250349.jpg
792,1757094420.281780958,/natnet_ros/umi_body/pose,-2.040282,0.830523,0.970461,0.997469,-0.067227,0.014790,0.017786,image_000792_1757094420.250349.jpg
792,1757094420.281782150,/natnet_ros/umi_finger/pose,-2.056526,0.780918,0.982761,0.996974,-0.072129,0.028991,-0.000179,image_000792_1757094420.250349.jpg
792,1757094420.281783342,/natnet_ros/pan/pose,-2.025504,0.892697,0.929060,-0.002417,-0.003655,0.990269,0.139099,image_000792_1757094420.250349.jpg
792,1757094420.281787872,/natnet_ros/plate/pose,-1.765560,0.893084,0.909361,0.001867,0.007543,-0.708147,0.706022,image_000792_1757094420.250349.jpg
792,1757094420.281779766,/natnet_ros/plate_red/pose,-1.960251,1.348069,1.074765,0.000597,0.000135,0.000907,0.999999,image_000792_1757094420.250349.jpg
792,1757094420.281789064,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000792_1757094420.250349.jpg
793,1757094420.380563736,/natnet_ros/lid/pose,-1.900129,0.547303,1.088696,-0.004683,-0.158342,-0.732383,0.662209,image_000793_1757094420.350440.jpg
793,1757094420.380598783,/natnet_ros/banana/pose,-1.974477,1.352995,1.086594,0.016252,-0.005483,0.336529,0.941517,image_000793_1757094420.350440.jpg
793,1757094420.380600691,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000793_1757094420.350440.jpg
793,1757094420.380604982,/natnet_ros/umi_body/pose,-2.040371,0.830820,0.970190,0.997214,-0.070680,0.019879,0.013164,image_000793_1757094420.350440.jpg
793,1757094420.380606174,/natnet_ros/umi_finger/pose,-2.057117,0.783092,0.982054,0.996544,-0.076049,0.033372,-0.001484,image_000793_1757094420.350440.jpg
793,1757094420.380621433,/natnet_ros/pan/pose,-2.025553,0.892740,0.929171,-0.003030,-0.003911,0.990269,0.139076,image_000793_1757094420.350440.jpg
793,1757094420.380628347,/natnet_ros/plate/pose,-1.765504,0.893035,0.909355,0.002313,0.007562,-0.707959,0.706209,image_000793_1757094420.350440.jpg
793,1757094420.380603313,/natnet_ros/plate_red/pose,-1.960254,1.348132,1.074862,0.000468,0.000661,0.000743,0.999999,image_000793_1757094420.350440.jpg
793,1757094420.380630016,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000793_1757094420.350440.jpg
794,1757094420.480067253,/natnet_ros/lid/pose,-1.900121,0.547287,1.088670,-0.005110,-0.158215,-0.732475,0.662134,image_000794_1757094420.450275.jpg
794,1757094420.480080605,/natnet_ros/banana/pose,-1.974444,1.353048,1.086598,0.014933,-0.005872,0.336655,0.941491,image_000794_1757094420.450275.jpg
794,1757094420.480082512,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000794_1757094420.450275.jpg
794,1757094420.480085373,/natnet_ros/umi_body/pose,-2.040798,0.831230,0.971573,0.997392,-0.064141,0.024363,0.022374,image_000794_1757094420.450275.jpg
794,1757094420.480086327,/natnet_ros/umi_finger/pose,-2.057137,0.783864,0.984317,0.996808,-0.069139,0.038035,0.012104,image_000794_1757094420.450275.jpg
794,1757094420.480087519,/natnet_ros/pan/pose,-2.025518,0.892704,0.929063,-0.002383,-0.003708,0.990264,0.139132,image_000794_1757094420.450275.jpg
794,1757094420.480088472,/natnet_ros/plate/pose,-1.765503,0.893111,0.909363,0.001848,0.007485,-0.708084,0.706086,image_000794_1757094420.450275.jpg
794,1757094420.480084181,/natnet_ros/plate_red/pose,-1.960240,1.348082,1.074771,0.000577,0.000142,0.000894,0.999999,image_000794_1757094420.450275.jpg
794,1757094420.480089664,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000794_1757094420.450275.jpg
795,1757094420.581070662,/natnet_ros/lid/pose,-1.900124,0.547288,1.088708,-0.004745,-0.158429,-0.732394,0.662175,image_000795_1757094420.550368.jpg
795,1757094420.581082344,/natnet_ros/banana/pose,-1.974472,1.353003,1.086595,0.016740,-0.005574,0.336573,0.941492,image_000795_1757094420.550368.jpg
795,1757094420.581084251,/natnet_ros/block/pose,-2.016341,0.828846,0.919640,0.013378,0.421713,0.034516,-0.905974,image_000795_1757094420.550368.jpg
795,1757094420.581087112,/natnet_ros/umi_body/pose,-2.040507,0.833697,0.977508,0.996981,-0.062969,0.037633,0.025436,image_000795_1757094420.550368.jpg
795,1757094420.581088066,/natnet_ros/umi_finger/pose,-2.057382,0.786717,0.990186,0.996589,-0.067169,0.045760,0.014333,image_000795_1757094420.550368.jpg
795,1757094420.581089258,/natnet_ros/pan/pose,-2.025535,0.892740,0.929150,-0.002995,-0.003922,0.990270,0.139070,image_000795_1757094420.550368.jpg
795,1757094420.581090450,/natnet_ros/plate/pose,-1.765519,0.893049,0.909353,0.002137,0.007927,-0.708046,0.706119,image_000795_1757094420.550368.jpg
795,1757094420.581085920,/natnet_ros/plate_red/pose,-1.960248,1.348138,1.074853,0.000511,0.000635,0.000747,0.999999,image_000795_1757094420.550368.jpg
795,1757094420.581091642,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000795_1757094420.550368.jpg
796,1757094420.680059910,/natnet_ros/lid/pose,-1.900113,0.547269,1.088678,-0.004981,-0.158470,-0.732432,0.662122,image_000796_1757094420.650215.jpg
796,1757094420.680070400,/natnet_ros/banana/pose,-1.974469,1.352987,1.086576,0.016612,-0.005690,0.336572,0.941494,image_000796_1757094420.650215.jpg
796,1757094420.680072069,/natnet_ros/block/pose,-2.016293,0.838607,0.936142,0.014004,0.033294,0.048072,-0.998191,image_000796_1757094420.650215.jpg
796,1757094420.680074930,/natnet_ros/umi_body/pose,-2.037569,0.838402,0.989602,0.996704,-0.060183,0.049598,0.022347,image_000796_1757094420.650215.jpg
796,1757094420.680075884,/natnet_ros/umi_finger/pose,-2.054279,0.791002,1.001721,0.996193,-0.063330,0.058659,0.012161,image_000796_1757094420.650215.jpg
796,1757094420.680076838,/natnet_ros/pan/pose,-2.025518,0.892713,0.929080,-0.002684,-0.003649,0.990269,0.139095,image_000796_1757094420.650215.jpg
796,1757094420.680077791,/natnet_ros/plate/pose,-1.765523,0.893044,0.909281,0.002211,0.007958,-0.708119,0.706044,image_000796_1757094420.650215.jpg
796,1757094420.680073977,/natnet_ros/plate_red/pose,-1.960250,1.348047,1.074832,0.000830,0.000132,0.000842,0.999999,image_000796_1757094420.650215.jpg
796,1757094420.680078745,/natnet_ros/dishrack/pose,-1.867502,0.468509,1.102600,0.183531,-0.315557,0.922500,0.125435,image_000796_1757094420.650215.jpg
797,1757094420.780287981,/natnet_ros/lid/pose,-1.900144,0.547299,1.088717,-0.004849,-0.158497,-0.732387,0.662167,image_000797_1757094420.750390.jpg
797,1757094420.780301571,/natnet_ros/banana/pose,-1.974512,1.352948,1.086565,0.018107,-0.005189,0.336360,0.941545,image_000797_1757094420.750390.jpg
797,1757094420.780303478,/natnet_ros/block/pose,-2.008211,0.844214,0.955914,0.009431,0.034474,0.047019,-0.998254,image_000797_1757094420.750390.jpg
