sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
570,1757094990.246291399,/natnet_ros/plate_red/pose,-1.960078,1.347949,1.074159,-0.000986,-0.005852,0.000908,0.999982,image_000570_1757094990.144251.jpg
570,1757094990.246296883,/natnet_ros/dishrack/pose,-1.872914,0.464466,1.101807,0.285354,-0.378132,0.880339,0.024357,image_000570_1757094990.144251.jpg
571,1757094990.346113205,/natnet_ros/lid/pose,-1.904706,0.566340,1.085423,-0.019650,-0.171656,-0.686939,0.705878,image_000571_1757094990.244356.jpg
571,1757094990.346126556,/natnet_ros/banana/pose,-1.969838,1.322667,1.087473,-0.171182,-0.003899,0.244588,0.954389,image_000571_1757094990.244356.jpg
571,1757094990.346129179,/natnet_ros/block/pose,-2.044529,0.905843,0.916893,-0.049595,-0.727213,0.684269,0.021846,image_000571_1757094990.244356.jpg
571,1757094990.346133232,/natnet_ros/umi_body/pose,-1.997965,1.320110,1.141696,0.975136,0.204455,0.022045,-0.082590,image_000571_1757094990.244356.jpg
571,1757094990.346134424,/natnet_ros/umi_finger/pose,-1.982151,1.257092,1.142574,0.975187,0.197927,0.021099,-0.096898,image_000571_1757094990.244356.jpg
571,1757094990.346135616,/natnet_ros/pan/pose,-2.018219,0.891143,0.929044,-0.001988,-0.003770,0.990858,0.134845,image_000571_1757094990.244356.jpg
571,1757094990.346136570,/natnet_ros/plate/pose,-1.770533,0.882449,0.909315,0.000916,0.008855,-0.712455,0.701661,image_000571_1757094990.244356.jpg
571,1757094990.346131802,/natnet_ros/plate_red/pose,-1.960000,1.347830,1.074413,0.000950,-0.002334,0.000606,0.999997,image_000571_1757094990.244356.jpg
571,1757094990.346137524,/natnet_ros/dishrack/pose,-1.872894,0.464486,1.101791,0.284873,-0.378077,0.880517,0.024401,image_000571_1757094990.244356.jpg
572,1757094990.446885586,/natnet_ros/lid/pose,-1.904618,0.566379,1.085303,-0.019433,-0.171137,-0.686977,0.705972,image_000572_1757094990.344295.jpg
572,1757094990.446896553,/natnet_ros/banana/pose,-1.969529,1.322979,1.088433,-0.074795,0.001789,0.241300,0.967562,image_000572_1757094990.344295.jpg
572,1757094990.446898222,/natnet_ros/block/pose,-2.044444,0.905870,0.916985,-0.048898,-0.726729,0.684796,0.023004,image_000572_1757094990.344295.jpg
572,1757094990.446901560,/natnet_ros/umi_body/pose,-1.998417,1.321373,1.164561,0.972134,0.206186,0.035660,-0.105697,image_000572_1757094990.344295.jpg
572,1757094990.446902514,/natnet_ros/umi_finger/pose,-1.981440,1.257153,1.161880,0.971643,0.200209,0.037509,-0.120079,image_000572_1757094990.344295.jpg
572,1757094990.446903467,/natnet_ros/pan/pose,-2.018099,0.891106,0.928885,-0.002859,-0.002888,0.990847,0.134928,image_000572_1757094990.344295.jpg
572,1757094990.446904898,/natnet_ros/plate/pose,-1.770485,0.882448,0.909297,0.000960,0.008776,-0.712425,0.701693,image_000572_1757094990.344295.jpg
572,1757094990.446900606,/natnet_ros/plate_red/pose,-1.959920,1.347903,1.074940,0.001224,0.000048,0.000840,0.999999,image_000572_1757094990.344295.jpg
572,1757094990.446906090,/natnet_ros/dishrack/pose,-1.872851,0.464330,1.101872,0.287055,-0.375159,0.881067,0.023999,image_000572_1757094990.344295.jpg
573,1757094990.546432257,/natnet_ros/lid/pose,-1.904594,0.566365,1.085326,-0.019091,-0.171840,-0.686952,0.705836,image_000573_1757094990.444181.jpg
573,1757094990.546445370,/natnet_ros/banana/pose,-1.967993,1.320072,1.087494,-0.022662,0.010719,0.237284,0.971117,image_000573_1757094990.444181.jpg
573,1757094990.546447515,/natnet_ros/block/pose,-2.044431,0.905914,0.916944,-0.048534,-0.725354,0.686304,0.022199,image_000573_1757094990.444181.jpg
573,1757094990.546450853,/natnet_ros/umi_body/pose,-1.997715,1.313789,1.198098,0.967896,0.208535,0.055011,-0.129091,image_000573_1757094990.444181.jpg
573,1757094990.546451569,/natnet_ros/umi_finger/pose,-1.980176,1.249240,1.192496,0.966889,0.205102,0.055130,-0.141493,image_000573_1757094990.444181.jpg
573,1757094990.546452522,/natnet_ros/pan/pose,-2.018204,0.891160,0.928751,-0.002119,-0.002959,0.990882,0.134685,image_000573_1757094990.444181.jpg
573,1757094990.546453714,/natnet_ros/plate/pose,-1.770481,0.882509,0.909300,0.000937,0.009265,-0.712650,0.701458,image_000573_1757094990.444181.jpg
573,1757094990.546449661,/natnet_ros/plate_red/pose,-1.959925,1.348008,1.074774,0.001356,-0.000499,0.001781,0.999997,image_000573_1757094990.444181.jpg
573,1757094990.546454668,/natnet_ros/dishrack/pose,-1.872819,0.464484,1.101770,0.285656,-0.378023,0.880296,0.024052,image_000573_1757094990.444181.jpg
574,1757094990.646072388,/natnet_ros/lid/pose,-1.904662,0.566286,1.085513,-0.019797,-0.171079,-0.686877,0.706073,image_000574_1757094990.544149.jpg
574,1757094990.646131277,/natnet_ros/banana/pose,-1.969655,1.322629,1.088385,-0.082356,-0.001332,0.240346,0.967186,image_000574_1757094990.544149.jpg
574,1757094990.646147728,/natnet_ros/block/pose,-2.044396,0.905953,0.917058,-0.048118,-0.724345,0.687360,0.023367,image_000574_1757094990.544149.jpg
574,1757094990.646151304,/natnet_ros/umi_body/pose,-1.990584,1.285557,1.237900,0.965917,0.199708,0.081049,-0.143360,image_000574_1757094990.544149.jpg
574,1757094990.646152496,/natnet_ros/umi_finger/pose,-1.973873,1.221835,1.230590,0.964021,0.196713,0.078547,-0.160619,image_000574_1757094990.544149.jpg
574,1757094990.646153450,/natnet_ros/pan/pose,-2.018172,0.891115,0.928989,-0.002422,-0.003722,0.990893,0.134581,image_000574_1757094990.544149.jpg
574,1757094990.646154642,/natnet_ros/plate/pose,-1.770484,0.882413,0.909327,0.000737,0.009014,-0.712281,0.701836,image_000574_1757094990.544149.jpg
574,1757094990.646149635,/natnet_ros/plate_red/pose,-1.959832,1.347812,1.074795,0.001526,0.000546,0.001952,0.999997,image_000574_1757094990.544149.jpg
574,1757094990.646155357,/natnet_ros/dishrack/pose,-1.872828,0.464455,1.101780,0.284825,-0.378279,0.880442,0.024530,image_000574_1757094990.544149.jpg
575,1757094990.746314764,/natnet_ros/lid/pose,-1.904661,0.566379,1.085325,-0.019348,-0.171973,-0.687071,0.705680,image_000575_1757094990.644283.jpg
575,1757094990.746323824,/natnet_ros/banana/pose,-1.969327,1.321999,1.088068,-0.078414,0.001902,0.240418,0.967495,image_000575_1757094990.644283.jpg
575,1757094990.746325254,/natnet_ros/block/pose,-2.044489,0.905883,0.916953,-0.049206,-0.725801,0.685789,0.022018,image_000575_1757094990.644283.jpg
575,1757094990.746327639,/natnet_ros/umi_body/pose,-1.979564,1.234567,1.265754,0.967509,0.180571,0.105565,-0.142044,image_000575_1757094990.644283.jpg
575,1757094990.746338367,/natnet_ros/umi_finger/pose,-1.965940,1.170731,1.258514,0.966594,0.172474,0.104414,-0.158262,image_000575_1757094990.644283.jpg
575,1757094990.746344566,/natnet_ros/pan/pose,-2.018205,0.891126,0.929004,-0.002408,-0.003733,0.990892,0.134588,image_000575_1757094990.644283.jpg
575,1757094990.746349573,/natnet_ros/plate/pose,-1.770458,0.882462,0.909358,0.000413,0.008866,-0.712640,0.701473,image_000575_1757094990.644283.jpg
575,1757094990.746326923,/natnet_ros/plate_red/pose,-1.959976,1.347899,1.074752,0.001540,-0.000101,0.001534,0.999998,image_000575_1757094990.644283.jpg
575,1757094990.746354342,/natnet_ros/dishrack/pose,-1.872869,0.464458,1.101797,0.284731,-0.377961,0.880612,0.024433,image_000575_1757094990.644283.jpg
576,1757094990.846016169,/natnet_ros/lid/pose,-1.904735,0.566265,1.085309,-0.019688,-0.171435,-0.687243,0.705635,image_000576_1757094990.744285.jpg
576,1757094990.846030474,/natnet_ros/banana/pose,-1.968197,1.319732,1.087338,-0.017233,0.008995,0.234614,0.971894,image_000576_1757094990.744285.jpg
576,1757094990.846032381,/natnet_ros/block/pose,-2.044538,0.905948,0.917022,-0.048945,-0.724589,0.687097,0.021747,image_000576_1757094990.744285.jpg
576,1757094990.846036196,/natnet_ros/umi_body/pose,-1.968939,1.163759,1.277455,0.974259,0.146452,0.122659,-0.119690,image_000576_1757094990.744285.jpg
576,1757094990.846037149,/natnet_ros/umi_finger/pose,-1.960133,1.098783,1.272821,0.973130,0.140716,0.125189,-0.132461,image_000576_1757094990.744285.jpg
576,1757094990.846038103,/natnet_ros/pan/pose,-2.018277,0.891115,0.928986,-0.002434,-0.003681,0.990894,0.134568,image_000576_1757094990.744285.jpg
576,1757094990.846039057,/natnet_ros/plate/pose,-1.770599,0.882530,0.909202,0.001454,0.007843,-0.712741,0.701382,image_000576_1757094990.744285.jpg
576,1757094990.846035004,/natnet_ros/plate_red/pose,-1.959936,1.348060,1.074804,0.000992,0.000642,0.001576,0.999998,image_000576_1757094990.744285.jpg
576,1757094990.846040010,/natnet_ros/dishrack/pose,-1.872932,0.464463,1.101771,0.284763,-0.378479,0.880386,0.024184,image_000576_1757094990.744285.jpg
577,1757094990.946488380,/natnet_ros/lid/pose,-1.904778,0.566359,1.085196,-0.018748,-0.171324,-0.687384,0.705549,image_000577_1757094990.844152.jpg
577,1757094990.946530342,/natnet_ros/banana/pose,-1.968997,1.321440,1.087728,-0.055363,-0.000659,0.238383,0.969592,image_000577_1757094990.844152.jpg
577,1757094990.946536064,/natnet_ros/block/pose,-2.044643,0.905841,0.916940,-0.049420,-0.726594,0.684945,0.021681,image_000577_1757094990.844152.jpg
577,1757094990.946538925,/natnet_ros/umi_body/pose,-1.965181,1.089223,1.272032,0.982381,0.106826,0.118401,-0.097455,image_000577_1757094990.844152.jpg
577,1757094990.946539879,/natnet_ros/umi_finger/pose,-1.961815,1.022602,1.269544,0.981573,0.101171,0.118720,-0.110385,image_000577_1757094990.844152.jpg
577,1757094990.946540594,/natnet_ros/pan/pose,-2.018358,0.891113,0.928989,-0.002222,-0.003838,0.990886,0.134631,image_000577_1757094990.844152.jpg
577,1757094990.946541548,/natnet_ros/plate/pose,-1.770630,0.882517,0.909209,0.001124,0.007954,-0.712837,0.701283,image_000577_1757094990.844152.jpg
577,1757094990.946537971,/natnet_ros/plate_red/pose,-1.960122,1.348014,1.074721,0.000509,0.000276,0.001142,0.999999,image_000577_1757094990.844152.jpg
577,1757094990.946542501,/natnet_ros/dishrack/pose,-1.873000,0.464436,1.101798,0.285079,-0.377771,0.880580,0.024448,image_000577_1757094990.844152.jpg
578,1757094991.046212196,/natnet_ros/lid/pose,-1.904764,0.566444,1.085212,-0.018014,-0.172144,-0.687116,0.705630,image_000578_1757094990.944234.jpg
578,1757094991.046224594,/natnet_ros/banana/pose,-1.969212,1.321547,1.087996,-0.063035,0.000381,0.235927,0.969724,image_000578_1757094990.944234.jpg
578,1757094991.046226501,/natnet_ros/block/pose,-2.044627,0.905896,0.916990,-0.049334,-0.725706,0.685872,0.022301,image_000578_1757094990.944234.jpg
578,1757094991.046229839,/natnet_ros/umi_body/pose,-1.969095,1.023595,1.255623,0.986905,0.074266,0.117919,-0.081228,image_000578_1757094990.944234.jpg
578,1757094991.046231031,/natnet_ros/umi_finger/pose,-1.971032,0.956658,1.254896,0.986258,0.070243,0.115428,-0.095064,image_000578_1757094990.944234.jpg
578,1757094991.046231985,/natnet_ros/pan/pose,-2.018376,0.891081,0.928987,-0.002615,-0.003680,0.990896,0.134557,image_000578_1757094990.944234.jpg
578,1757094991.046233416,/natnet_ros/plate/pose,-1.770677,0.882557,0.909165,0.001885,0.007858,-0.712770,0.701352,image_000578_1757094990.944234.jpg
578,1757094991.046228647,/natnet_ros/plate_red/pose,-1.960130,1.348008,1.074714,-0.000107,0.002089,0.001348,0.999997,image_000578_1757094990.944234.jpg
578,1757094991.046256304,/natnet_ros/dishrack/pose,-1.873065,0.464382,1.101885,0.286274,-0.384168,0.877511,0.020904,image_000578_1757094990.944234.jpg
579,1757094991.146035194,/natnet_ros/lid/pose,-1.904829,0.566360,1.085359,-0.019330,-0.171365,-0.687011,0.705886,image_000579_1757094991.044249.jpg
579,1757094991.146047592,/natnet_ros/banana/pose,-1.967888,1.319786,1.087269,-0.014094,0.006131,0.231517,0.972710,image_000579_1757094991.044249.jpg
579,1757094991.146049261,/natnet_ros/block/pose,-2.044637,0.905852,0.916981,-0.048932,-0.726285,0.685286,0.022328,image_000579_1757094991.044249.jpg
579,1757094991.146052361,/natnet_ros/umi_body/pose,-1.983386,0.972557,1.229707,0.989920,0.050709,0.105611,-0.079588,image_000579_1757094991.044249.jpg
579,1757094991.146053076,/natnet_ros/umi_finger/pose,-1.988698,0.906239,1.228671,0.988957,0.047342,0.102777,-0.095708,image_000579_1757094991.044249.jpg
579,1757094991.146053791,/natnet_ros/pan/pose,-2.018386,0.891084,0.928971,-0.002455,-0.003626,0.990890,0.134602,image_000579_1757094991.044249.jpg
579,1757094991.146054745,/natnet_ros/plate/pose,-1.770641,0.882450,0.909181,0.001451,0.008023,-0.712748,0.701372,image_000579_1757094991.044249.jpg
579,1757094991.146051168,/natnet_ros/plate_red/pose,-1.959986,1.348001,1.074425,-0.000766,-0.000151,0.001211,0.999999,image_000579_1757094991.044249.jpg
579,1757094991.146055460,/natnet_ros/dishrack/pose,-1.873037,0.464455,1.101804,0.285009,-0.378294,0.880381,0.024355,image_000579_1757094991.044249.jpg
580,1757094991.247123003,/natnet_ros/lid/pose,-1.904891,0.566218,1.085423,-0.019659,-0.170343,-0.687149,0.705990,image_000580_1757094991.144255.jpg
580,1757094991.247130156,/natnet_ros/banana/pose,-1.968597,1.321309,1.087628,-0.039173,-0.000655,0.233938,0.971462,image_000580_1757094991.144255.jpg
580,1757094991.247131824,/natnet_ros/block/pose,-2.044712,0.905894,0.916998,-0.050030,-0.725183,0.686409,0.021177,image_000580_1757094991.144255.jpg
580,1757094991.247133970,/natnet_ros/umi_body/pose,-2.002695,0.936290,1.194670,0.991859,0.025717,0.083738,-0.092430,image_000580_1757094991.144255.jpg
580,1757094991.247135162,/natnet_ros/umi_finger/pose,-2.010447,0.870074,1.192097,0.990519,0.020160,0.082913,-0.107664,image_000580_1757094991.144255.jpg
580,1757094991.247135878,/natnet_ros/pan/pose,-2.018425,0.891077,0.929005,-0.002877,-0.003621,0.990902,0.134507,image_000580_1757094991.144255.jpg
580,1757094991.247136593,/natnet_ros/plate/pose,-1.770725,0.882449,0.909194,0.001697,0.007915,-0.712685,0.701438,image_000580_1757094991.144255.jpg
580,1757094991.247133255,/natnet_ros/plate_red/pose,-1.960155,1.347962,1.074929,0.000511,0.004438,0.001440,0.999989,image_000580_1757094991.144255.jpg
580,1757094991.247137070,/natnet_ros/dishrack/pose,-1.873060,0.464448,1.101788,0.284493,-0.378418,0.880489,0.024571,image_000580_1757094991.144255.jpg
581,1757094991.347235441,/natnet_ros/lid/pose,-1.904907,0.566283,1.085531,-0.019565,-0.170292,-0.687150,0.706005,image_000581_1757094991.244180.jpg
581,1757094991.347245693,/natnet_ros/banana/pose,-1.968454,1.321299,1.087551,-0.035532,-0.001439,0.233533,0.971698,image_000581_1757094991.244180.jpg
581,1757094991.347247124,/natnet_ros/block/pose,-2.044667,0.905872,0.916988,-0.048455,-0.725533,0.686100,0.022822,image_000581_1757094991.244180.jpg
581,1757094991.347249746,/natnet_ros/umi_body/pose,-2.026668,0.910254,1.149978,0.995134,0.014769,0.051910,-0.082431,image_000581_1757094991.244180.jpg
581,1757094991.347250462,/natnet_ros/umi_finger/pose,-2.035503,0.844447,1.149271,0.993426,0.004040,0.055435,-0.100080,image_000581_1757094991.244180.jpg
581,1757094991.347251177,/natnet_ros/pan/pose,-2.018430,0.891091,0.928973,-0.002364,-0.003747,0.990894,0.134569,image_000581_1757094991.244180.jpg
581,1757094991.347251892,/natnet_ros/plate/pose,-1.770743,0.882333,0.909105,0.001385,0.009647,-0.713412,0.700677,image_000581_1757094991.244180.jpg
581,1757094991.347248793,/natnet_ros/plate_red/pose,-1.960186,1.347980,1.074912,0.000037,0.003423,0.001354,0.999993,image_000581_1757094991.244180.jpg
581,1757094991.347252607,/natnet_ros/dishrack/pose,-1.873111,0.464312,1.101892,0.287709,-0.375775,0.880594,0.023913,image_000581_1757094991.244180.jpg
582,1757094991.446327448,/natnet_ros/lid/pose,-1.904828,0.566222,1.085281,-0.018675,-0.170601,-0.687281,0.705827,image_000582_1757094991.344121.jpg
582,1757094991.446339607,/natnet_ros/banana/pose,-1.967851,1.320130,1.087275,-0.012762,0.002203,0.231360,0.972782,image_000582_1757094991.344121.jpg
582,1757094991.446341753,/natnet_ros/block/pose,-2.044765,0.905877,0.916994,-0.049866,-0.725484,0.686112,0.020908,image_000582_1757094991.344121.jpg
582,1757094991.446344614,/natnet_ros/umi_body/pose,-2.049976,0.893349,1.103612,0.997785,0.006809,0.017582,-0.063790,image_000582_1757094991.344121.jpg
582,1757094991.446345806,/natnet_ros/umi_finger/pose,-2.059357,0.827490,1.106561,0.996755,-0.000826,0.018454,-0.078342,image_000582_1757094991.344121.jpg
582,1757094991.446346760,/natnet_ros/pan/pose,-2.018486,0.891068,0.928987,-0.002798,-0.003585,0.990899,0.134529,image_000582_1757094991.344121.jpg
582,1757094991.446347713,/natnet_ros/plate/pose,-1.770823,0.882431,0.909159,0.001603,0.007769,-0.712515,0.701612,image_000582_1757094991.344121.jpg
582,1757094991.446343660,/natnet_ros/plate_red/pose,-1.960204,1.347909,1.074929,0.000083,0.003202,0.001730,0.999993,image_000582_1757094991.344121.jpg
582,1757094991.446348667,/natnet_ros/dishrack/pose,-1.873111,0.464433,1.101776,0.284350,-0.378073,0.880673,0.024916,image_000582_1757094991.344121.jpg
583,1757094991.546123981,/natnet_ros/lid/pose,-1.904852,0.566319,1.085296,-0.018825,-0.170855,-0.687231,0.705810,image_000583_1757094991.444256.jpg
583,1757094991.546138525,/natnet_ros/banana/pose,-1.967716,1.320639,1.087489,-0.023576,-0.001825,0.232699,0.972261,image_000583_1757094991.444256.jpg
583,1757094991.546140432,/natnet_ros/block/pose,-2.044719,0.905857,0.917001,-0.048508,-0.725692,0.685931,0.022736,image_000583_1757094991.444256.jpg
583,1757094991.546143770,/natnet_ros/umi_body/pose,-2.066904,0.887949,1.063998,0.997910,-0.003045,-0.008910,-0.063928,image_000583_1757094991.444256.jpg
583,1757094991.546145201,/natnet_ros/umi_finger/pose,-2.076977,0.822389,1.067399,0.996885,-0.011565,-0.005618,-0.077812,image_000583_1757094991.444256.jpg
583,1757094991.546146154,/natnet_ros/pan/pose,-2.018460,0.891066,0.928976,-0.002581,-0.003627,0.990893,0.134575,image_000583_1757094991.444256.jpg
583,1757094991.546147108,/natnet_ros/plate/pose,-1.770795,0.882458,0.909142,0.001337,0.008121,-0.712608,0.701514,image_000583_1757094991.444256.jpg
583,1757094991.546142340,/natnet_ros/plate_red/pose,-1.960276,1.347943,1.074960,0.000266,0.001787,0.001789,0.999997,image_000583_1757094991.444256.jpg
583,1757094991.546148062,/natnet_ros/dishrack/pose,-1.873129,0.464387,1.101788,0.286071,-0.377764,0.880292,0.023329,image_000583_1757094991.444256.jpg
584,1757094991.646699667,/natnet_ros/lid/pose,-1.904831,0.566344,1.085181,-0.018632,-0.170735,-0.687384,0.705695,image_000584_1757094991.544309.jpg
584,1757094991.646715641,/natnet_ros/banana/pose,-1.967533,1.320815,1.087619,-0.032668,0.000109,0.229053,0.972866,image_000584_1757094991.544309.jpg
584,1757094991.646717787,/natnet_ros/block/pose,-2.044723,0.905889,0.916976,-0.049337,-0.724913,0.686733,0.021561,image_000584_1757094991.544309.jpg
584,1757094991.646721363,/natnet_ros/umi_body/pose,-2.076857,0.886582,1.033066,0.998170,-0.010209,-0.019389,-0.056364,image_000584_1757094991.544309.jpg
584,1757094991.646722317,/natnet_ros/umi_finger/pose,-2.087654,0.821114,1.037680,0.997171,-0.015687,-0.016193,-0.071708,image_000584_1757094991.544309.jpg
584,1757094991.646723270,/natnet_ros/pan/pose,-2.018440,0.891055,0.928990,-0.002881,-0.003561,0.990903,0.134497,image_000584_1757094991.544309.jpg
584,1757094991.646724701,/natnet_ros/plate/pose,-1.770791,0.882411,0.909119,0.002067,0.007658,-0.712358,0.701772,image_000584_1757094991.544309.jpg
584,1757094991.646720171,/natnet_ros/plate_red/pose,-1.960218,1.347940,1.074968,0.000132,0.002091,0.001834,0.999996,image_000584_1757094991.544309.jpg
584,1757094991.646725655,/natnet_ros/dishrack/pose,-1.873086,0.464439,1.101768,0.284588,-0.378862,0.880275,0.024273,image_000584_1757094991.544309.jpg
585,1757094991.746749640,/natnet_ros/lid/pose,-1.904800,0.566399,1.085212,-0.018849,-0.171101,-0.687272,0.705710,image_000585_1757094991.644147.jpg
585,1757094991.746760845,/natnet_ros/banana/pose,-1.967407,1.320681,1.087561,-0.029131,0.000553,0.228419,0.973127,image_000585_1757094991.644147.jpg
585,1757094991.746763229,/natnet_ros/block/pose,-2.044619,0.905883,0.917009,-0.047615,-0.724648,0.687076,0.023328,image_000585_1757094991.644147.jpg
585,1757094991.746766329,/natnet_ros/umi_body/pose,-2.079856,0.889358,1.011748,0.998694,-0.013422,-0.014410,-0.047133,image_000585_1757094991.644147.jpg
585,1757094991.746767282,/natnet_ros/umi_finger/pose,-2.091118,0.824305,1.017169,0.997549,-0.018821,-0.011951,-0.066332,image_000585_1757094991.644147.jpg
585,1757094991.746767998,/natnet_ros/pan/pose,-2.018384,0.891059,0.928977,-0.002448,-0.003675,0.990898,0.134541,image_000585_1757094991.644147.jpg
585,1757094991.746768951,/natnet_ros/plate/pose,-1.770738,0.882479,0.909148,0.001307,0.007967,-0.712604,0.701520,image_000585_1757094991.644147.jpg
585,1757094991.746765375,/natnet_ros/plate_red/pose,-1.960151,1.347914,1.074957,0.000287,0.001831,0.001831,0.999997,image_000585_1757094991.644147.jpg
585,1757094991.746769905,/natnet_ros/dishrack/pose,-1.873055,0.464435,1.101799,0.285329,-0.378299,0.880280,0.024172,image_000585_1757094991.644147.jpg
586,1757094991.846511602,/natnet_ros/lid/pose,-1.904793,0.566355,1.085225,-0.018838,-0.170710,-0.687352,0.705727,image_000586_1757094991.744314.jpg
586,1757094991.846523762,/natnet_ros/banana/pose,-1.967400,1.320701,1.087581,-0.029448,0.000606,0.228744,0.973041,image_000586_1757094991.744314.jpg
586,1757094991.846526146,/natnet_ros/block/pose,-2.044653,0.905917,0.916998,-0.048802,-0.724436,0.687266,0.021838,image_000586_1757094991.744314.jpg
586,1757094991.846529245,/natnet_ros/umi_body/pose,-2.082406,0.894621,0.993564,0.998928,-0.014661,-0.014877,-0.041310,image_000586_1757094991.744314.jpg
586,1757094991.846530437,/natnet_ros/umi_finger/pose,-2.093272,0.829645,0.999285,0.997711,-0.021424,-0.003388,-0.064046,image_000586_1757094991.744314.jpg
586,1757094991.846531630,/natnet_ros/pan/pose,-2.018377,0.890877,0.929033,-0.003638,-0.002715,0.990879,0.134682,image_000586_1757094991.744314.jpg
586,1757094991.846532583,/natnet_ros/plate/pose,-1.770731,0.882436,0.909121,0.002128,0.007772,-0.712331,0.701797,image_000586_1757094991.744314.jpg
586,1757094991.846528053,/natnet_ros/plate_red/pose,-1.960150,1.347963,1.074968,0.000333,0.001870,0.001785,0.999997,image_000586_1757094991.744314.jpg
586,1757094991.846533537,/natnet_ros/dishrack/pose,-1.873041,0.464441,1.101782,0.284776,-0.378494,0.880368,0.024435,image_000586_1757094991.744314.jpg
587,1757094991.946714163,/natnet_ros/lid/pose,-1.904759,0.566347,1.085284,-0.019313,-0.171575,-0.687100,0.705750,image_000587_1757094991.844323.jpg
587,1757094991.946727276,/natnet_ros/banana/pose,-1.967353,1.320717,1.087550,-0.029597,0.000611,0.228410,0.973115,image_000587_1757094991.844323.jpg
587,1757094991.946729183,/natnet_ros/block/pose,-2.044585,0.905850,0.916971,-0.048183,-0.726196,0.685433,0.022334,image_000587_1757094991.844323.jpg
587,1757094991.946732283,/natnet_ros/umi_body/pose,-2.081126,0.898553,0.975261,0.997979,-0.029112,-0.019664,-0.052951,image_000587_1757094991.844323.jpg
587,1757094991.946732998,/natnet_ros/umi_finger/pose,-2.093920,0.834786,0.980052,0.996952,-0.030279,-0.010722,-0.071095,image_000587_1757094991.844323.jpg
587,1757094991.946733952,/natnet_ros/pan/pose,-2.018312,0.890920,0.928940,-0.002926,-0.002993,0.990889,0.134615,image_000587_1757094991.844323.jpg
587,1757094991.946735144,/natnet_ros/plate/pose,-1.770683,0.882544,0.909196,0.000881,0.008105,-0.712685,0.701437,image_000587_1757094991.844323.jpg
587,1757094991.946730852,/natnet_ros/plate_red/pose,-1.960119,1.347974,1.074986,0.000583,0.001807,0.002085,0.999996,image_000587_1757094991.844323.jpg
587,1757094991.946736097,/natnet_ros/dishrack/pose,-1.873027,0.464306,1.101878,0.287601,-0.375939,0.880571,0.023481,image_000587_1757094991.844323.jpg
588,1757094992.046657085,/natnet_ros/lid/pose,-1.904734,0.566418,1.085237,-0.018635,-0.171086,-0.687231,0.705759,image_000588_1757094991.944155.jpg
588,1757094992.046674252,/natnet_ros/banana/pose,-1.967313,1.320711,1.087554,-0.029381,0.000571,0.228725,0.973047,image_000588_1757094991.944155.jpg
588,1757094992.046676159,/natnet_ros/block/pose,-2.044598,0.906032,0.917087,-0.048466,-0.721898,0.689953,0.021890,image_000588_1757094991.944155.jpg
588,1757094992.046679258,/natnet_ros/umi_body/pose,-2.080537,0.899523,0.959722,0.996589,-0.044875,-0.028020,-0.063340,image_000588_1757094991.944155.jpg
588,1757094992.046680212,/natnet_ros/umi_finger/pose,-2.095312,0.842700,0.964104,0.995477,-0.051872,-0.022658,-0.076294,image_000588_1757094991.944155.jpg
588,1757094992.046681166,/natnet_ros/pan/pose,-2.018354,0.890873,0.929106,-0.004021,-0.002345,0.990875,0.134706,image_000588_1757094991.944155.jpg
588,1757094992.046682358,/natnet_ros/plate/pose,-1.770682,0.882569,0.909135,0.001754,0.007837,-0.712694,0.701429,image_000588_1757094991.944155.jpg
588,1757094992.046678305,/natnet_ros/plate_red/pose,-1.960085,1.347990,1.074974,0.000456,0.001867,0.002013,0.999996,image_000588_1757094991.944155.jpg
588,1757094992.046683311,/natnet_ros/dishrack/pose,-1.872981,0.464452,1.101782,0.285008,-0.378469,0.880307,0.024324,image_000588_1757094991.944155.jpg
589,1757094992.146644831,/natnet_ros/lid/pose,-1.904712,0.566378,1.085342,-0.019280,-0.171411,-0.687134,0.705757,image_000589_1757094992.044264.jpg
589,1757094992.146658897,/natnet_ros/banana/pose,-1.967247,1.320740,1.087530,-0.029175,0.000351,0.228600,0.973083,image_000589_1757094992.044264.jpg
589,1757094992.146660805,/natnet_ros/block/pose,-2.040416,0.905535,0.917171,-0.039957,-0.739473,0.671719,0.019430,image_000589_1757094992.044264.jpg
589,1757094992.146664143,/natnet_ros/umi_body/pose,-2.077261,0.900614,0.956519,0.997491,-0.040095,-0.016028,-0.056096,image_000589_1757094992.044264.jpg
589,1757094992.146665335,/natnet_ros/umi_finger/pose,-2.091463,0.848670,0.962711,0.996599,-0.045314,-0.015578,-0.067039,image_000589_1757094992.044264.jpg
589,1757094992.146666288,/natnet_ros/pan/pose,-2.018314,0.890882,0.929096,-0.003868,-0.002303,0.990867,0.134771,image_000589_1757094992.044264.jpg
589,1757094992.146667242,/natnet_ros/plate/pose,-1.770620,0.882569,0.909111,0.001537,0.008026,-0.712732,0.701389,image_000589_1757094992.044264.jpg
589,1757094992.146662712,/natnet_ros/plate_red/pose,-1.960025,1.347995,1.074963,0.000572,0.001938,0.002052,0.999996,image_000589_1757094992.044264.jpg
589,1757094992.146667957,/natnet_ros/dishrack/pose,-1.872937,0.464441,1.101804,0.285334,-0.378204,0.880316,0.024293,image_000589_1757094992.044264.jpg
